Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-03-03,2.1740734301605427,0.333333333,0.15522884291346276,0.0714,1,44000000.0,0.0,1.0,0.0,1.0,1
2020-03-04,2.5988280120946716,0.333333333,0.18555632006355957,0.0714,0,43999999.84477116,0.15522883938553458,0.9286,0.0714,1.0,1
2020-03-05,2.817191675351653,0.333333333,0.20114748562010804,0.0714,0,43999999.672463566,0.2757934878703724,0.9140409064101018,0.13770204000000003,1.0517429464101018,1
2020-03-06,2.8022880867408686,0.333333333,0.20008336939329804,0.0714,2,43999997.48860654,0.3677193510223823,2.9407095482239467,0.20296456071768132,3.143674108941628,3
2020-03-07,2.7436526550316978,0.333333333,0.19589679956926323,0.0714,6,43999990.90021951,0.8335332669146129,8.853316003365645,0.4129312224608711,9.266247225826516,9
2020-03-08,2.662134290706247,0.333333333,0.19007638835642607,0.0714,3,43999986.1658836,2.2900247502770616,11.499033662752364,1.0450579851011783,12.544091647853541,12
2020-03-09,2.641330908515038,0.333333333,0.18859102686797372,0.0714,5,43999978.980189435,3.7123773326933662,16.441344241894193,1.8660889886216971,18.30743323051589,17
2020-03-10,2.586343777016508,0.333333333,0.18466494567897868,0.0714,2,43999973.87950073,5.575606926572652,18.504891372683275,3.0400009674929427,21.54489234017622,19
2020-03-11,2.491050599578499,0.333333333,0.17786101280990482,0.0714,2,43999968.46229765,7.134274373115073,21.042177769006038,4.3612502115025285,25.403427980508567,21
2020-03-12,2.4226426898927698,0.333333333,0.17297668805834376,0.0714,7,43999957.71971676,8.498763806726613,28.917857731625936,5.86366170420956,34.7815194358355,31
2020-03-13,2.3441753349555383,0.333333333,0.16737411891582546,0.0714,2,43999950.71760546,10.667953842691537,31.686043955663795,7.9283967462476514,39.61444070191145,34
2020-03-14,2.282857802898356,0.333333333,0.16299604712694263,0.0714,10,43999935.414186545,12.415388146201412,42.97964502790393,10.190780284682047,53.17042531258598,45
2020-03-15,2.2136224185253113,0.333333333,0.15805264068270725,0.0714,8,43999920.40868276,15.2824292158123,52.0493610841736,13.259526939674387,65.30888802384798,56
2020-03-16,2.141392716614601,0.333333333,0.15289543996628255,0.0714,8,43999904.18215601,18.41481290357296,61.42717976960689,16.975851321084384,78.40303109069127,65
2020-03-17,2.0745333688721224,0.333333333,0.14812168253746955,0.0714,11,43999883.79023707,21.668460883240183,74.17955009577634,21.361751956634315,95.54130205241066,78
2020-03-18,2.0011466758263206,0.333333333,0.1428818726539993,0.0714,13,43999859.80266116,25.433216507697566,89.10595050612848,26.658171833472746,115.76412233960123,97
2020-03-19,1.9403291587782598,0.333333333,0.13853950193676776,0.0714,20,43999827.07106958,29.687069256246765,111.22152446741235,33.02033669961032,144.24186116702268,128
2020-03-20,1.8832874250090907,0.333333333,0.1344667221456491,0.0714,22,43999789.662545495,35.199903605629714,135.17599736262565,40.96155354658356,176.1375509092092,158
2020-03-21,1.8443705277116753,0.333333333,0.13168805567861364,0.0714,45,43999726.48594498,41.64320293003482,182.25773234107746,50.61311975827503,232.87085209935248,225
2020-03-22,1.8010956503261555,0.333333333,0.1285982294332875,0.0714,22,43999680.4849056,51.763174678205274,205.1255978813884,63.62632184742797,268.75191972881635,265
2020-03-23,1.7558183368127187,0.333333333,0.1253654292484281,0.0714,17,43999637.106278025,60.88741071326982,224.73402173480463,78.2722895361591,303.0063112709637,301
2020-03-24,1.7273840652473391,0.333333333,0.12333522225866002,0.0714,41,43999567.93259494,68.765290244117,269.98381613373374,94.31829868802414,364.30211482175787,385
2020-03-25,1.7055055909949466,0.333333333,0.1217730991970392,0.0714,3,43999531.63435667,79.1417651228433,276.628735053569,113.59514315997274,390.22387821354175,502
