Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-04-17,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,43,43996941.40645367,177.6580970869249,1347.4169595338642,1533.5184897221943,2880.9354492560587,2758
2020-04-18,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,-106,43996986.10369046,179.74149466097936,1204.4307542595686,1629.7240606329121,2834.1548148924808,2839
2020-04-19,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,51,43996880.30624167,174.62511195664783,1229.3482298991812,1715.7204164870454,2945.0686463862266,2941
2020-04-20,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,32,43996792.375274606,172.34770842815334,1231.7811368783873,1803.495880101847,3035.2770169802343,3031
2020-04-21,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,60,43996676.33373384,170.94001310898932,1261.281199790539,1891.4450532749638,3152.7262530655025,3144
2020-04-22,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,82,43996536.95020119,171.34354144552395,1310.2057264381776,1981.5005309400083,3291.706257378186,3288
2020-04-23,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,65,43996412.34097559,173.8382532868713,1338.7715513285518,2075.049219807694,3413.8207711362456,3435
2020-04-24,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,100,43996251.43228597,176.80085853695485,1401.1293469347042,2170.6375085725526,3571.766855507257,3607
2020-04-25,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,94,43996093.68679776,181.6127272919856,1454.022331016951,2270.6781439436904,3724.7004749606413,3780
2020-04-26,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,69,43995958.53513134,187.22681800795837,1479.7427122857985,2374.495338378301,3854.2380506640993,3892
2020-04-27,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,70,43995821.21349811,192.13951196570974,1506.4980219021697,2480.148968035507,3986.646989937677,4003
2020-04-28,0.6372476848998504,0.333333333,0.04549948470184932,0.0714,83,43995669.67482498,196.63168116373635,1545.9805670628782,2587.712926799322,4133.6934938622,4127
2020-04-29,0.7589310399937045,0.333333333,0.0541876762555505,0.0714,89,43995510.34011425,201.42249824226883,1590.1414482302903,2698.095939287611,4288.237387517902,4285
2020-04-30,0.7589310399937045,0.333333333,0.0541876762555505,0.0714,73,43995351.18244203,220.43933778071283,1616.7461815069296,2811.632038691254,4428.378220198183,4427
2020-05-01,0.7767621421700521,0.333333333,0.055460816950941724,0.0714,59,43995204.58354068,234.55845994537341,1633.7902833340927,2927.0677160508485,4560.857999384942,4531
2020-05-02,0.7767621421700521,0.333333333,0.055460816950941724,0.0714,85,43995028.98158929,246.97425810148474,1680.3238103409767,3043.7203422809025,4724.044152621879,4679
2020-05-03,0.7767621421700521,0.333333333,0.055460816950941724,0.0714,39,43994896.79946362,257.8316311511741,1681.673442900801,3163.6954623392485,4845.36890524005,4782
2020-05-04,0.7785167687018621,0.333333333,0.05558609728531296,0.0714,43,43994760.54275145,265.1444663659035,1690.5458360421314,3283.7669461623655,4974.312782204497,4886
2020-05-05,0.7832988981184321,0.333333333,0.055927541325656055,0.0714,64,43994602.58252985,270.7231992642195,1722.222352048976,3404.4719188557738,5126.69427090475,5020
2020-05-06,0.7848121832480828,0.333333333,0.05603558988391311,0.0714,104,43994402.274090916,276.79057186977735,1793.4967424438446,3527.4385947920705,5320.935337235915,5208
2020-05-07,0.788499801955986,0.333333333,0.05629888585965741,0.0714,82,43994219.78659653,285.0145423892575,1839.704598897683,3655.494262202561,5495.198861100243,5371
2020-05-08,0.7910166775735343,0.333333333,0.05647859077875036,0.0714,144,43993972.22621275,293.57007880289814,1947.3545379044695,3786.8491705638558,5734.203708468325,5611
2020-05-09,0.7931038425986819,0.333333333,0.0566276143615459,0.0714,103,43993759.2567062,305.68289251501,2009.1701167345332,3925.890284570235,5935.060401304769,5776
2020-05-10,0.7951180915302877,0.333333333,0.05677143173526254,0.0714,120,43993525.49754254,317.5477587762779,2087.609667802797,4069.345030905081,6156.9546987078775,6034
2020-05-11,0.797489169299111,0.333333333,0.05694072668795653,0.0714,110,43993296.99753703,330.1985114626873,2154.403590341254,4218.400361186201,6372.803951527455,6278
2020-05-12,0.7996772212633099,0.333333333,0.05709695359820033,0.0714,113,43993061.34199872,342.78787939845154,2223.645344368385,4372.224777536567,6595.870121904952,6563
2020-05-13,0.80842886962741,0.333333333,0.05772182129139708,0.0714,180,43992754.39765641,355.4695953551778,2359.13969313237,4530.99305512447,6890.1327482568395,6878
2020-05-14,0.8152947460063376,0.333333333,0.05821204486485251,0.0714,138,43992480.24514081,373.1322459552271,2447.1869840426216,4699.435629214121,7146.622613256743,7133
2020-05-15,0.830578795170489,0.333333333,0.059303325975172926,0.0714,204,43992133.81252063,391.1874509467224,2600.8352485760097,4874.1647798747645,7475.000028450774,7478
2020-05-16,0.8553662585524378,0.333333333,0.06107315086064406,0.0714,212,43991767.600543275,415.0036114522097,2757.5314286795274,5059.8644166230915,7817.395845302619,7805
2020-05-17,0.904928894352461,0.333333333,0.06461192305676572,0.0714,184,43991415.2193319,445.0502858204162,2882.9782216842113,5256.75216063081,8139.730382315021,8068
2020-05-18,0.904928894352461,0.333333333,0.06461192305676572,0.0714,146,43991082.9790249,482.94049769006,2971.483671781081,5462.596805659063,8434.080477440144,8371
2020-05-19,0.904928894352461,0.333333333,0.06461192305676572,0.0714,277,43990614.022552915,513.9168039448974,3197.299903351618,5674.760739824232,8872.06064317585,8809
2020-05-20,0.904928894352461,0.333333333,0.06461192305676572,0.0714,285,43990122.480513126,549.1532425896219,3425.3182913959727,5903.047952923537,9328.36624431951,9283
2020-05-21,,,,,382,43989519.21103274,587.3716422930793,3745.8016460704566,6147.61567892921,9893.417324999667,9931
