Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-04-09,1.4366781103572208,0.333333333,0.10257881707950557,0.0714,18,43997964.05189754,268.9968809133235,977.1579421615013,790.7932793809233,1767.9512215424247,1894
2020-04-10,1.423104207911468,0.333333333,0.10160964044487882,0.0714,4,43997859.8202193,279.5629322723361,1001.0544919726124,860.5623564512545,1861.616848423867,1975
2020-04-11,1.411890839462574,0.333333333,0.10080900593762779,0.0714,27,43997731.10773592,288.08777165882975,1049.766845243359,932.037647178099,1981.804492421458,2142
2020-04-12,1.3981282349067938,0.333333333,0.09982635597234508,0.0714,5,43997620.28655032,297.87970013151687,1075.8427496165639,1006.9909999284748,2082.8337495450387,2208
2020-04-13,1.3823949241070317,0.333333333,0.09870299758124207,0.0714,9,43997503.89417295,305.97884422516586,1107.3208105718204,1083.8061722510975,2191.126982822918,2277
2020-04-14,1.3672820378436747,0.333333333,0.09762393750203838,0.0714,3,43997391.60373245,313.27633674829383,1133.2510526700548,1162.8688781259254,2296.1199307959805,2443
2020-04-15,1.358793866381372,0.333333333,0.09701788205962995,0.0714,7,43997273.97707585,319.47754786606583,1163.762372987752,1243.7830032865675,2407.5453762743196,2571
2020-04-16,1.3496235950119082,0.333333333,0.09636312468385025,0.0714,5,43997156.07749311,325.8846147626747,1192.1622554052892,1326.875636717893,2519.0378921231822,2669
2020-04-17,1.3453467016129734,0.333333333,0.0960577544951663,0.0714,6,43997035.2035901,332.1303129564312,1221.670075181615,1411.9960217538307,2633.6660969354457,2758
2020-04-18,1.3409007596596474,0.333333333,0.09574031423969884,0.0714,5,43996912.85973016,338.7640686912411,1250.152936021748,1499.223265121798,2749.376201143546,2839
2020-04-19,1.3479197265717053,0.333333333,0.09624146847721977,0.0714,2,43996791.17717421,345.5252685284322,1275.8133725072876,1588.484184753751,2864.2975572610385,2941
2020-04-20,1.3479197265717053,0.333333333,0.09624146847721977,0.0714,5,43996663.39901489,353.1283384518682,1304.8953871045696,1679.5772595507713,2984.472646655341,3031
2020-04-21,1.3710255410162173,0.333333333,0.09789122362855793,0.0714,3,43996534.82248499,360.99542231620944,1332.4353024982167,1772.7467901900375,3105.182092688254,3144
2020-04-22,1.383741401564861,0.333333333,0.09879913607173109,0.0714,4,43996400.39796791,371.0881320795123,1361.6312292182486,1867.8826707884102,3229.513900006659,3288
2020-04-23,1.4004267115224238,0.333333333,0.09999046720270106,0.0714,5,43996260.87985299,381.91020309755106,1393.1068033548736,1965.1031405545932,3358.209943909467,3435
2020-04-24,1.420601511498547,0.333333333,0.10143094792099627,0.0714,12,43996109.59308454,393.89357064205274,1432.9423785005492,2064.570966314131,3497.5133448146803,3607
2020-04-25,1.4423501495538873,0.333333333,0.10298380067814757,0.0714,1,43995963.25993417,407.92886426059226,1462.9281494249965,2166.88305213907,3629.8112015640663,3780
2020-04-26,1.4642718086392044,0.333333333,0.1045490071368392,0.0714,12,43995800.61446197,422.59804851121964,1506.4513675069395,2271.3361220080146,3777.7874895149544,3892
2020-04-27,1.4821419646066054,0.333333333,0.10582493627291163,0.0714,5,43995638.12998992,439.2165045350217,1544.7567558964845,2378.89674964801,3923.6535055444947,4003
